id,Calories
750096,25.52114519565693
750097,33.0379332330553
750098,200.59221382561833
750099,33.187349384087746
750100,22.527280697872783
750101,134.88299207340884
750102,80.51537928659009
750103,61.247423719424475
750104,53.70968077854468
750105,6.490259979850576
750106,30.553603954354827
750107,140.6688231870367
750108,2.249585756721917
750109,42.067721552396904
750110,83.171731845335
750111,34.28129053495116
750112,35.77711457131764
750113,74.96287413090282
750114,165.2519695086281
750115,70.04767051504581
750116,59.514966164718665
750117,128.36669451868303
750118,131.4139950737683
750119,9.24047042916796
750120,137.34136446328435
750121,120.86051952395111
750122,248.5268940054658
750123,69.01718173817545
750124,15.016408433988321
750125,148.55655347116527
750126,105.14268384310643
750127,108.04514801906706
750128,112.5113025953705
750129,34.39627700666523
750130,121.78714617871489
750131,192.2687828084456
750132,161.43529207016616
750133,114.8452463189678
750134,69.70116556189681
750135,103.57818160011556
750136,17.003446923817567
750137,121.05994541904593
750138,52.33592443436602
750139,71.62718363293446
750140,18.33046002641547
750141,16.3349691493356
750142,66.06894946943686
750143,8.89763446263077
750144,80.88656704163286
750145,33.3506740038289
750146,7.466796514445003
750147,4.703992582945602
750148,68.86866574275292
750149,77.79728148416037
750150,6.217737549174355
750151,70.11033123473612
750152,10.280605511443877
750153,56.59718791840326
750154,158.4788751003039
750155,28.385765312826734
750156,146.05829388652847
750157,73.11573995561322
750158,48.19550388960505
750159,23.86298486036361
750160,23.28220304239174
750161,28.155059409901206
750162,114.15464749003647
750163,73.18449358905612
750164,75.32279658946226
750165,113.4460715671786
750166,38.888389596559705
750167,238.61251247370748
750168,29.137567993214542
750169,53.76530363321077
750170,40.27307837357259
750171,131.1615242465468
750172,131.22372689645292
750173,33.765861646063
750174,49.030683632620516
750175,123.11211128832251
750176,151.21035592644984
750177,57.15495486748137
750178,57.79582838115474
750179,188.86933151622242
750180,31.75261513626876
750181,45.13406233750532
750182,69.143718072872
750183,121.09642468890304
750184,68.08911462551508
750185,82.02130204437836
750186,157.52817400436462
750187,16.736626118418393
750188,23.755362650860935
750189,140.04897760044878
750190,55.52232927162709
750191,73.4870600616592
750192,111.08709719467105
750193,57.212601550657425
750194,118.3061782326155
750195,148.04158113987765
750196,80.64652342790065
750197,54.90756924246582
750198,143.9793857426703
750199,25.657906878331755
750200,80.49871255117576
750201,246.00087576145035
750202,32.74417859855657
750203,259.1355168526935
750204,19.994672385375157
750205,209.2189654900218
750206,93.52352441356562
750207,57.86466631348125
750208,14.127566173477305
750209,78.43047211529968
750210,201.70593081181363
750211,66.19647449620524
750212,22.597353706255785
750213,17.466514938926846
750214,92.65462147393276
750215,29.752367110875504
750216,40.98204282753553
750217,22.901368723324744
750218,141.80761582524005
750219,29.04203694542959
750220,40.922361580694
750221,70.1535014111174
750222,84.690432214188
750223,6.682567252942061
750224,73.19450593609841
750225,118.45856038899547
750226,16.022564750687863
750227,83.27042290759593
750228,26.99012811005216
750229,193.215926399863
750230,6.930894818461069
750231,7.021871672493052
750232,137.22871960276322
750233,71.46632444528787
750234,14.474005670678888
750235,153.099475269044
750236,16.591364403584606
750237,83.9271273762678
750238,60.3610344705908
750239,114.82557195130268
750240,7.713309969889011
750241,31.59395162151573
750242,25.367024907648073
750243,20.722995520116513
750244,158.07405928665466
750245,97.62810501300925
750246,85.99174345249521
750247,43.48408727373425
750248,49.4470329620213
750249,90.78033143892594
750250,42.30177650833471
750251,104.00387511987401
750252,163.96736543676815
750253,10.616040265535373
750254,19.549459336154683
750255,15.187440620633804
750256,118.5922205534727
750257,134.65352556879878
750258,31.7733554119931
750259,205.5405616839013
750260,145.08035031552245
750261,37.18289879633985
750262,17.53190849155567
750263,38.50425112604873
750264,189.42827977282164
750265,47.89418446254857
750266,27.041115202492986
750267,8.586429029088029
750268,83.35168951185
750269,11.184451180651504
750270,124.9758521982698
750271,57.20810193590402
750272,22.455963610854468
750273,196.72701620721125
750274,155.94035082373483
750275,237.64127196223325
750276,23.06994385377474
750277,178.13913932485175
750278,64.07867305883521
750279,92.10426819712279
750280,84.94838807318914
750281,34.609693427344176
750282,93.63832300306979
750283,99.69353660411362
750284,54.096003071230754
750285,55.72078274846585
750286,89.2753768749684
750287,101.56362194625385
750288,10.783333936874756
750289,150.6286500395788
750290,34.63586418872827
750291,90.20297769361768
750292,69.3536823149226
750293,47.48225428994712
750294,175.0218799567609
750295,64.97117171369406
750296,246.11727919707226
750297,104.65117550715375
750298,73.98761009368823
750299,84.6877086569655
750300,122.01666162642394
750301,125.03854387440362
750302,137.17291658644749
750303,25.394341324706303
750304,128.52611266077992
750305,124.99256822733733
750306,43.18418445292236
750307,96.21450782386492
750308,233.7894700111139
750309,49.91672070765201
750310,152.83298840062386
750311,14.283973198422856
750312,128.3667225846672
750313,111.34749088319488
750314,147.31599111351784
750315,194.90629942029352
750316,36.32180602794914
750317,21.749465812057586
750318,157.2847053995976
750319,107.4475223424391
750320,43.76795153710193
750321,37.361056598198985
750322,93.98279875440316
750323,146.57152154443963
750324,2.6115536727464037
750325,44.94686612553275
750326,65.20032299900073
750327,53.841842609291454
750328,87.20089977205491
750329,35.04600572392782
750330,110.46786294393728
750331,99.78888830867811
750332,160.20406010569482
750333,97.11659075482385
750334,16.97607227995275
750335,182.0208708534301
750336,6.364458292289443
750337,163.30354567155754
750338,157.07667127812536
750339,128.26363217486852
750340,104.90212875681752
750341,132.48169496581727
750342,73.13531370282244
750343,204.0578491729929
750344,13.482914257172405
750345,7.4721368796113605
750346,55.55376334456906
750347,89.13027817816727
750348,86.06607203781219
750349,86.45668656358036
750350,8.247748050817178
750351,56.386196639083906
750352,70.91146133480522
750353,92.69816882254533
750354,30.273848275823074
750355,47.87329624275446
750356,44.75608488785661
750357,14.660432839830186
750358,69.92781925861361
750359,227.47847362443665
750360,137.606982469055
750361,51.202341099710345
750362,139.7117636402235
750363,39.89889374768704
750364,53.07014151322319
750365,197.80599918793763
750366,92.78562377715332
750367,86.71527978679875
750368,123.26236269511267
750369,63.170516126109064
750370,164.60214386383223
750371,83.80009498863282
750372,89.15963498964634
750373,114.77956054995956
750374,111.19530690654905
750375,180.4830751212584
750376,29.46131746945699
750377,77.77410847523915
750378,10.129834840140372
750379,190.56620837624112
750380,124.1536060254643
750381,198.20248257007052
750382,99.2766735400424
750383,7.0619775898769355
750384,97.95268837287016
750385,107.5086382364537
750386,53.44494574847357
750387,149.01618443974527
750388,178.2842622421501
750389,171.93266264939476
750390,7.699419220622724
750391,115.79646005415644
750392,231.90516102174044
750393,116.0635813653054
750394,159.3014507479308
750395,85.04998297706267
750396,61.34053832682904
750397,43.35734462796932
750398,61.811159140793016
750399,134.45403285292386
750400,29.113877931137278
750401,8.763794915650204
750402,173.70047871886462
750403,76.2627181570324
750404,83.35381297701204
750405,8.35364829233443
750406,150.60858418242373
750407,43.24608002232086
750408,10.5478533466869
750409,138.87032917113913
750410,108.81699381449869
750411,211.4548497914404
750412,9.712324049145268
750413,107.44454144589011
750414,178.79994734644234
750415,165.69820295774736
750416,183.198930541756
750417,83.99105698633
750418,22.372522540263336
750419,56.9545566817694
750420,11.534053147582151
750421,75.29242220018232
750422,112.44589741786594
750423,20.872521642371037
750424,41.27718288925198
750425,57.50379861087402
750426,99.97173159347307
750427,141.5133666241422
750428,54.271957875031944
750429,1.7102463479262355
750430,69.41767671986874
750431,10.896897685683433
750432,143.30118330507037
750433,56.138420695537434
750434,63.29891271132985
750435,97.20840586981117
750436,97.98101129355254
750437,15.400898348910225
750438,37.25894904645776
750439,63.55205118553678
750440,86.65509986520452
750441,145.1376857546515
750442,148.72620099055257
750443,70.17910775990849
750444,41.12797301766632
750445,3.8680944166658033
750446,152.88822400672578
750447,150.42776184279398
750448,25.108350816716843
750449,230.71833220999585
750450,107.33954552509871
750451,165.76533061976585
750452,97.41444527234727
750453,141.20933748129687
750454,66.07376184868727
750455,91.21960902750567
750456,157.42957056716247
750457,14.405974188658618
750458,194.4097727414867
750459,13.055284923152428
750460,40.219669524481404
750461,122.74839548573365
750462,129.0371999812046
750463,145.45666666003703
750464,21.701962624666184
750465,53.66846000204694
750466,158.24569719857442
750467,90.94765336876353
750468,195.09081944644498
750469,139.21857956904225
750470,150.4306871961468
750471,118.48053777043937
750472,34.760148881517914
750473,106.88787065878306
750474,55.948807365278384
750475,78.48686351461201
750476,151.8670398403491
750477,11.793355872884671
750478,91.070030969628
750479,15.108667766759044
750480,117.88563644162038
750481,15.270888655748188
750482,142.14203520723694
750483,39.72789889696274
750484,86.2970832284191
750485,8.942271806278665
750486,102.8445638864283
750487,75.65695630357786
750488,101.5174516509757
750489,110.89580151196802
750490,52.28922889111776
750491,45.26975190316725
750492,57.344161805189614
750493,29.23754417530118
750494,121.08080714924901
750495,47.77178002355814
750496,18.709444608421812
750497,29.86353006826698
750498,24.15789901817795
750499,105.15883412273372
750500,49.47550526375473
750501,44.52117704099189
750502,88.07940350631046
750503,12.729765786332345
750504,71.08462725372928
750505,203.39585635457198
750506,193.81066219961792
750507,91.40746150285806
750508,183.2752187123423
750509,3.2797782573508627
750510,59.491941302592
750511,39.060915629157414
750512,119.87427662958869
750513,202.33193004231552
750514,83.14783259171588
750515,188.1265593365401
750516,54.04986729098673
750517,164.0459851193222
750518,101.63205252930018
750519,200.3372631113295
750520,104.08960513981938
750521,65.1175587987928
750522,100.88692261750452
750523,160.47097306324477
750524,78.8358752831267
750525,150.5837448654768
750526,113.51515125852508
750527,132.93878747113297
750528,140.64225971258506
750529,211.83699196450206
750530,178.799651292102
750531,6.658201302233586
750532,41.86772986033551
750533,169.7092718506722
750534,122.10075651386032
750535,54.06508654673302
750536,30.484163344628328
750537,107.28348376410605
750538,5.646071226993982
750539,59.946146584871286
750540,61.293176775712716
750541,9.915244596558246
750542,28.459372167004858
750543,146.86830465369226
750544,189.73170286585344
750545,53.46761108238968
750546,154.66682361332036
750547,39.815925365528834
750548,198.01068781166427
750549,193.45554218949246
750550,69.15474658457674
750551,231.15475763468027
750552,50.176175893988905
750553,207.06010024714146
750554,4.101300339827206
750555,25.68207926748384
750556,80.04109461242636
750557,56.044790393450114
750558,96.48368080082383
750559,59.6695414800986
750560,39.683639906716614
750561,58.06473351121386
750562,44.48676809205473
750563,25.511374406122037
750564,38.50348231862554
750565,157.57765845093795
750566,32.733387082546564
750567,10.372755201164866
750568,101.37292493857541
750569,108.60240435067945
750570,119.97906699225156
750571,2.3555381783446605
750572,95.39336120995283
750573,46.47453466704655
750574,17.191435339133225
750575,101.4628209549494
750576,22.073764397169388
750577,6.85086179253997
750578,82.57970874368753
750579,83.16230326371998
750580,32.34615876251643
750581,147.23496147772724
750582,102.6800907190367
750583,100.8064020570342
750584,78.44111267853583
750585,27.30543051338495
750586,99.5808348064845
750587,9.644990693564838
750588,190.39428000601225
750589,19.351842267193923
750590,113.26774018256698
750591,24.417996731024708
750592,69.7164592036446
750593,124.34985594962198
750594,17.496372860661975
750595,244.76928556990936
750596,67.59465229443884
750597,138.64483243584723
750598,190.08034515834038
750599,64.56992054588298
750600,204.3970442055414
750601,110.67310902790771
750602,126.11772323976108
750603,99.57899165417216
750604,20.66611007309166
750605,52.71263364597769
750606,36.363413786410305
750607,33.867401074022084
750608,139.20715256136458
750609,201.905941087197
750610,266.0345775690896
750611,77.64413340327714
750612,56.827156813861315
750613,169.52968203350179
750614,48.47796355913999
750615,157.66202047205533
750616,15.411235422484548
750617,49.66841520429025
750618,253.1196367703059
750619,24.096218644660908
750620,86.43930818923131
750621,188.55184910543647
750622,29.071448706496895
750623,15.188993978249808
750624,66.07029834011684
750625,200.82034862038884
750626,122.10200481276581
750627,7.636809178730269
750628,152.9913780719777
750629,24.38426465360771
750630,53.82066718407221
750631,79.51428315158593
750632,25.66558003794282
750633,99.99183947555747
750634,199.80675533963696
750635,134.7670130451029
750636,1.5624599121193543
750637,115.81370553296125
750638,19.133796060110576
750639,101.16320067586237
750640,127.29999837486915
750641,67.58248706075042
750642,31.046515763460462
750643,111.72907076816634
750644,120.30068227807878
750645,179.93787564989836
750646,114.94179893838397
750647,172.63298311731896
750648,46.96047617286067
750649,177.3424440060013
750650,172.26394896713646
750651,6.406754217925263
750652,4.202306205302823
750653,21.318829755553224
750654,8.16776820779137
750655,87.72334092526334
750656,14.554251032506292
750657,2.4177726824742924
750658,33.006686163380216
750659,55.042888356766014
750660,36.874255442005946
750661,110.24763673807554
750662,87.51750322550465
750663,96.75600607322987
750664,52.41979667412843
750665,71.5646409810909
750666,9.229157581242925
750667,192.81594262439788
750668,154.01462735231354
750669,6.165249592428774
750670,25.771131053214415
750671,126.7848536836345
750672,207.34706026200405
750673,76.19694420419852
750674,48.794712611697754
750675,80.23170050278068
750676,214.49337797413511
750677,139.9332440803434
750678,60.89359595287576
750679,52.893118718511076
750680,75.17275076825024
750681,102.777350275462
750682,107.54722838609628
750683,108.28246077407837
750684,21.522986658571604
750685,77.42891462242451
750686,191.38495548047942
750687,138.6635030519824
750688,112.99920933083256
750689,25.493770545279546
750690,62.404779749147984
750691,93.65662509611687
750692,5.425942159006544
750693,183.55334875837545
750694,50.12523532486548
750695,212.45830534527167
750696,206.14252289060684
750697,39.41415961768997
750698,166.1467769101435
750699,155.3530884978093
750700,132.4877439156682
750701,25.991895486019306
750702,66.85859402853235
750703,149.0465690575018
750704,50.81216380793969
750705,120.11257421643472
750706,150.53273646086623
750707,143.3724163012313
750708,229.33764262508575
750709,179.5920168793592
750710,122.33186867980834
750711,59.46394297414239
750712,104.46953211074815
750713,53.37653268526314
750714,62.107082464663925
750715,49.67548985167148
750716,19.47153552677015
750717,123.48547420525495
750718,159.24943858252033
750719,124.45781130041783
750720,187.422851436972
750721,69.52371016716904
750722,22.988249359355315
750723,66.15156694638587
750724,96.08424961977059
750725,13.986376374658537
750726,140.4178282653189
750727,235.44367226196215
750728,75.87755132802343
750729,178.18476591133395
750730,11.929011976831635
750731,215.69110395015778
750732,1.850857588800591
750733,162.7270407341581
750734,48.11931198324981
750735,23.503415446715795
750736,89.57305323567222
750737,7.4029763827164725
750738,85.4055224381547
750739,111.1200502756477
750740,66.72709089051445
750741,93.8509864458919
750742,13.938598906625279
750743,168.51243164687276
750744,18.853589895301457
750745,24.294337574985146
750746,67.9142946824009
750747,104.30151616217522
750748,77.21072333880068
750749,40.76772028449476
750750,129.30176151729745
750751,44.58284865078745
750752,49.05335255380079
750753,96.9197923442934
750754,183.58109591131029
750755,68.89220934389907
750756,50.442978156948094
750757,81.95063421580953
750758,8.480629612708395
750759,87.4002198350549
750760,120.96861692623244
750761,25.110647347840576
750762,63.06928761615556
750763,21.117718010902777
750764,154.40512796617315
750765,31.229687261718006
750766,169.10557038919413
750767,61.26722266823197
750768,164.14160049486392
750769,14.115328952452751
750770,27.53063482844954
750771,193.37294066032362
750772,133.58349612152006
750773,71.90426648573421
750774,13.190822321254396
750775,79.66641693001237
750776,76.22858272479893
750777,114.99701019687645
750778,130.7529065274573
750779,6.697134221382089
750780,188.5192132189672
750781,16.819193856196883
750782,51.63171573865293
750783,69.1199768045324
750784,198.14551145794167
750785,51.35043653709242
750786,33.72389039092161
750787,185.57401858677355
750788,82.95761682985548
750789,42.80384881536816
750790,92.03414361922803
750791,65.98585333706501
750792,189.4104999537014
750793,112.51248370046366
750794,77.98757318682314
750795,172.90632517390284
750796,145.2994298169434
750797,58.8623650045416
750798,53.24856181567458
750799,25.387059243950425
750800,114.00597835506126
750801,9.067570781176356
750802,2.3197995922955648
750803,12.96992790238822
750804,27.959515701537192
750805,81.7364794915869
750806,113.24837837325204
750807,24.730345400019726
750808,266.04554094701405
750809,29.28036503427289
750810,87.22535484607263
750811,78.15150893412573
750812,77.98097901863079
750813,104.52517771398476
750814,126.44178835230929
750815,24.488356723024065
750816,7.575008898099396
750817,94.82125324366842
750818,12.7941302983359
750819,168.5026464080504
750820,113.17101789437775
750821,99.83185167545552
750822,26.05690378151175
750823,61.27152793797809
750824,67.81223416658523
750825,44.42775607911222
750826,87.27923607639374
750827,29.987373727564442
750828,96.7184685728646
750829,27.63492745898675
750830,97.84593110493736
750831,78.59769195775806
750832,29.668204978923235
750833,25.53464396045869
750834,79.0657353278756
750835,144.77270267153975
750836,195.30789062983948
750837,6.528457270028899
750838,141.80173211831976
750839,100.48827664067879
750840,53.352430116608765
750841,72.7066748101083
750842,12.498577845393802
750843,67.97695246680357
750844,30.503889638535124
750845,75.7103043587567
750846,159.90147271877282
750847,136.2054065556123
750848,11.787321272576614
750849,157.35577666162305
750850,37.779833391855526
750851,141.2375713576298
750852,48.99128948314373
750853,121.62534688071698
750854,42.28967649259881
750855,36.4572937126408
750856,176.58555014660269
750857,21.506868884621817
750858,53.39093261100997
750859,98.18713852115467
750860,145.66031733676067
750861,168.9492189061395
750862,120.7960679012517
750863,161.11573459408226
750864,165.0064679183928
750865,34.809496485699015
750866,145.5621148449778
750867,49.80284487028841
750868,147.26336578527952
750869,99.82266788695713
750870,89.67861221244198
750871,128.81958326281818
750872,90.83191428555072
750873,207.1482048019087
750874,95.074607217606
750875,166.7943286694134
750876,52.414806953803115
750877,111.80328669287897
750878,128.99978578454952
750879,15.876498209302465
750880,46.78957128129295
750881,99.80184691284356
750882,22.486178898443125
750883,11.327446776795485
750884,34.08755442360882
750885,215.1920002738149
750886,167.22485316396757
750887,128.88283370366918
750888,150.08159400741053
750889,57.52679615627891
750890,8.380407217127841
750891,109.15589911164906
750892,31.256533465933806
750893,52.55236311951417
750894,152.14271914615557
750895,79.42862358447226
750896,148.66390653498746
750897,9.258649890863637
750898,33.0743023550071
750899,12.16685372037678
750900,212.99101812389281
750901,105.14879069343567
750902,187.1190029918109
750903,156.50135120773373
750904,110.81878729334728
750905,127.21149609789222
750906,11.977070393776348
750907,21.108817245464863
750908,172.14956291477594
750909,8.368969130769116
750910,174.5202630453932
750911,76.10766580553056
750912,3.3709636914200836
750913,102.87233345556066
750914,190.91859579889777
750915,148.14780048800745
750916,45.58213788520213
750917,149.62609917575065
750918,3.7936247772343483
750919,145.6331154679252
750920,163.2743952580948
750921,51.428085396518725
750922,119.60496160462984
750923,81.86034509922153
750924,82.08885698337482
750925,19.264434619463515
750926,156.88243880212002
750927,179.555261665434
750928,8.539579699919331
750929,29.852853048878902
750930,33.763090839927486
750931,134.68041425973962
750932,138.70589997598228
750933,11.934054319279054
750934,210.35547582529088
750935,7.911556236543051
750936,63.79613581100591
750937,23.448362138248985
750938,104.09800505753749
750939,13.383863380522937
750940,18.360045790223644
750941,29.029696681244495
750942,122.6083152719619
750943,12.434750811113524
750944,32.59277553657692
750945,9.771575996661454
750946,43.32539857694372
750947,260.59164938134234
750948,14.704315079658654
750949,39.56222999539789
750950,71.87291732877786
750951,197.50372495034756
750952,20.174653277339104
750953,45.47483827046904
750954,50.048320860584155
750955,123.58930613934767
750956,122.36310444402922
750957,70.8455623353997
750958,7.763188014439356
750959,88.06465399510638
750960,127.42837670379217
750961,5.445590667533528
750962,50.945883520548044
750963,165.69976372592348
750964,189.04120009770423
750965,84.3312054877904
750966,134.5429766232716
750967,86.11556334497124
750968,55.47953228003907
750969,167.24028404892658
750970,126.84921046201195
750971,60.44214053273022
750972,10.001236837167118
750973,146.38161481877106
750974,160.1268006119046
750975,19.707376714709255
750976,161.6234450721996
750977,2.381628792783916
750978,204.26952114037772
750979,80.05242705233776
750980,71.44786707640137
750981,32.65437719311096
750982,10.116490703904628
750983,81.4087460888306
750984,129.79182384052737
750985,62.25918838008274
750986,177.7818325424462
750987,137.09150511984376
750988,93.1582123896603
750989,108.55558953859364
750990,150.79929332544825
750991,10.908213009254954
750992,136.3000546828077
750993,57.19661088505145
750994,63.491769358446746
750995,15.199807311864408
750996,16.033597220524726
750997,18.023208995396867
750998,156.85549295714193
750999,60.72684323807966
751000,22.551624246714375
751001,93.28906240141912
751002,172.5846271983383
751003,107.35669526018016
751004,94.32164603075756
751005,128.64884784297632
751006,159.10026876633222
751007,146.7543468600242
751008,169.7810529309982
751009,243.92255161553396
751010,4.995928530226506
751011,71.28254232016786
751012,18.67732851210631
751013,47.96431422461594
751014,41.29910227152043
751015,70.04739225800432
751016,90.04855893675922
751017,57.62116513585856
751018,153.07313975503465
751019,48.97794662335985
751020,80.45471487569756
751021,115.98286813279114
751022,27.6274675960067
751023,64.4912466379052
751024,115.63781054876351
751025,109.81749555628757
751026,73.74685043929968
751027,56.654304756055
751028,112.86358919018967
751029,108.94862651132065
751030,87.87099912089504
751031,91.38351187050606
751032,12.382075389735279
751033,76.70850099761915
751034,153.0607270204977
751035,9.107245663191241
751036,134.4334013693562
751037,77.06592946405348
751038,18.672209045147312
751039,24.709416259765234
751040,161.44401502208285
751041,175.6409442154998
751042,25.663646409855993
751043,176.09622468736666
751044,147.2757672306495
751045,214.55751351085652
751046,43.420477936751524
751047,85.78344784280964
751048,113.20936519291591
751049,85.74343191728288
751050,186.6695636176105
751051,218.85349044380888
751052,95.73382734742759
751053,142.71748802042245
751054,24.257496316140035
751055,166.27709988570982
751056,163.991744889338
751057,42.44279628187556
751058,73.05201481658848
751059,38.11873561770894
751060,55.063518414658716
751061,11.763110742481954
751062,57.81872682707968
751063,81.3716801094256
751064,72.02317539156486
751065,103.92919609856546
751066,103.28288691149648
751067,267.33707257963084
751068,116.68347474162789
751069,8.82321795700906
751070,137.67112017325454
751071,211.5269853966251
751072,44.91477933230851
751073,30.189495530623923
751074,24.07254306316637
751075,15.613982027315501
751076,84.52681042210273
751077,78.52331266298347
751078,46.5300072446395
751079,5.935655880177746
751080,26.783749612807146
751081,111.98037221180012
751082,52.14592408533992
751083,122.57944058947183
751084,28.602251700944958
751085,26.03142443887289
751086,44.485912182236255
751087,15.285396272824087
751088,237.02799649068425
751089,38.16757232204018
751090,171.2998722323362
751091,16.9682132434766
751092,165.0656659033494
751093,11.635008270277588
751094,46.03532807734532
751095,109.56288573580595
751096,47.81151554539747
751097,29.522518680371423
751098,139.97150315751986
751099,141.2230547753682
751100,160.04334091882916
751101,41.84615412758825
751102,114.31731024048497
751103,24.729243371008376
751104,165.48520333850996
751105,229.40291497095103
751106,33.49528578938254
751107,187.21912977772163
751108,102.16563814358571
751109,31.232127794086033
751110,37.88093486551112
751111,14.193661788537169
751112,197.3359267607025
751113,65.37701579433971
751114,192.31133223277752
751115,89.45566628894883
751116,70.87458681044868
751117,72.436624330631
751118,158.03012917299472
751119,219.93526821232203
751120,51.02139216992311
751121,51.69663758131283
751122,109.08618512939631
751123,174.13965151515865
751124,33.44414114688515
751125,10.693242480735746
751126,85.5086727282275
751127,14.58922900563625
751128,37.5759736453779
751129,31.554903736671513
751130,64.46420771854393
751131,6.611117599828735
751132,89.57985473293938
751133,107.25552969550542
751134,62.84826207511538
751135,194.37232287622328
751136,129.17462683121283
751137,53.16813270865721
751138,156.83056995349847
751139,48.130619676587564
751140,139.44487503000528
751141,124.4434712371739
751142,128.96993891114263
751143,6.1398222726761125
751144,132.7589653921015
751145,107.37082108522262
751146,91.33857124006306
751147,99.76426615713171
751148,48.77295050951932
751149,89.72484339040452
751150,266.53417653629305
751151,34.61940500323844
751152,133.49704083782146
751153,19.089035593075465
751154,26.16508274337348
751155,62.26644590306734
751156,95.32221037095933
751157,106.88942736700324
751158,138.09387740493213
751159,24.647980092440186
751160,32.81506102257244
751161,194.6547349003204
751162,85.17089657404077
751163,45.96668003450247
751164,150.56784988966558
751165,174.80580824401466
751166,57.718021404385496
751167,6.881529417096827
751168,164.5615004978163
751169,34.4308364598772
751170,68.63323271096709
751171,236.73088435086981
751172,36.16546696824553
751173,196.84483371784705
751174,77.75701293377477
751175,126.83823875391161
751176,26.196663702663162
751177,145.8812749903792
751178,70.02454558890675
751179,199.701220510564
751180,78.97632600909141
751181,12.859310720815268
751182,54.0491421099017
751183,213.21855531122256
751184,57.2728884056204
751185,66.15097625596047
751186,179.51536638149696
751187,191.79477907207695
751188,3.96725623434288
751189,110.49237056926897
751190,126.73622658289925
751191,7.515954600236883
751192,188.55358258775018
751193,20.785605125412243
751194,167.46053272785477
751195,3.88087085042254
751196,56.76240707633312
751197,99.28117703401405
751198,115.60717358264169
751199,237.0649880831767
751200,10.871440725102222
751201,41.042615533673036
751202,172.00200031642217
751203,39.273860090830375
751204,27.106114250004406
751205,36.12391121921793
751206,151.05151439635708
751207,149.53802356938812
751208,202.5960704929082
751209,6.267970581803779
751210,119.43865761106645
751211,133.13501553142547
751212,5.959318452142697
751213,82.91127063717032
751214,43.97530679536949
751215,164.42522799134318
751216,23.48790377017936
751217,14.503041067087471
751218,108.31307448900078
751219,108.54828259904752
751220,187.7983015332487
751221,189.24669108427324
751222,48.68933183729601
751223,75.34754302572495
751224,182.90712389848807
751225,13.929925869909495
751226,172.48240018331626
751227,84.64189499718978
751228,29.08017698873595
751229,130.63472093610693
751230,130.7794465162578
751231,71.05757498582459
751232,17.153751236294937
751233,11.133108764113103
751234,48.5615176340194
751235,13.755002081111696
751236,7.529326112210615
751237,9.619995259101707
751238,93.32557810615931
751239,15.817099598545294
751240,56.1410191499512
751241,7.917158766694373
751242,26.975375531353578
751243,69.09589614452895
751244,78.97475975595695
751245,92.431141920486
751246,111.57923790013743
751247,45.73798182251867
751248,27.969953646479553
751249,75.18613928477362
751250,78.81233597807761
751251,19.591660924876884
751252,142.5804642444259
751253,98.58937890260619
751254,16.069153214828123
751255,62.804342380184444
751256,195.26550835423552
751257,43.05473591422757
751258,54.93573022125855
751259,67.73202720664037
751260,192.18524372494437
751261,97.27086771255652
751262,24.725723666566928
751263,11.717702533844715
751264,17.73454379953174
751265,171.3803045245782
751266,19.43822688684542
751267,106.05450981989317
751268,81.2693962423731
751269,14.618280686089872
751270,53.198561543157886
751271,71.92916857838505
